kernelversion,contributor,value,Percentage
Linux-2.6.18(2006-09-19),ARM,6,0.09
Linux-2.6.18(2006-09-19),Trusted Computer Solutions,6,0.09
Linux-2.6.18(2006-09-19),SYSGO,6,0.09
Linux-2.6.18(2006-09-19),Renesas Electronics,6,0.09
Linux-2.6.18(2006-09-19),Nokia,5,0.08
Linux-2.6.18(2006-09-19),IPUnity-Glenayre,5,0.08
Linux-2.6.18(2006-09-19),rPath,5,0.08
Linux-2.6.18(2006-09-19),Studio EnneEnne,5,0.08
Linux-2.6.18(2006-09-19),Rockwell,5,0.08
Linux-2.6.18(2006-09-19),Selenic Consulting,5,0.08
Linux-2.6.18(2006-09-19),U.S. Naval Research Laboratory,5,0.08
Linux-2.6.18(2006-09-19),Barco,4,0.06
Linux-2.6.18(2006-09-19),Hitachi,4,0.06
Linux-2.6.18(2006-09-19),NameSys,4,0.06
Linux-2.6.18(2006-09-19),HighPoint Technologies,3,0.05
Linux-2.6.18(2006-09-19),VMWare,3,0.05
Linux-2.6.18(2006-09-19),MEV Limited,3,0.05
Linux-2.6.18(2006-09-19),Embedded Alley Solutions,3,0.05
Linux-2.6.18(2006-09-19),Symantec,3,0.05
Linux-2.6.18(2006-09-19),Macq Electronique,3,0.05
Linux-2.6.18(2006-09-19),Debian,3,0.05
Linux-2.6.18(2006-09-19),Open Grid Computing,3,0.05
Linux-2.6.18(2006-09-19),Atmel,3,0.05
Linux-2.6.18(2006-09-19),Adaptec,2,0.03
Linux-2.6.18(2006-09-19),Winbond Electronics,2,0.03
Linux-2.6.18(2006-09-19),PiKRON s.r.o,2,0.03
Linux-2.6.18(2006-09-19),SnapTV,2,0.03
Linux-2.6.18(2006-09-19),DSA,2,0.03
Linux-2.6.18(2006-09-19),Tower Technologies,2,0.03
Linux-2.6.18(2006-09-19),Bull SAS,2,0.03
Linux-2.6.18(2006-09-19),UHU-Linux,2,0.03
Linux-2.6.18(2006-09-19),Digi International,2,0.03
Linux-2.6.18(2006-09-19),Los Alamos National Laboratory,2,0.03
Linux-2.6.18(2006-09-19),Wabtec,2,0.03
Linux-2.6.18(2006-09-19),6WIND,2,0.03
Linux-2.6.18(2006-09-19),GNU,2,0.03
Linux-2.6.18(2006-09-19),Concurrent Computer Corporation,2,0.03
Linux-2.6.18(2006-09-19),ITOCHU Techno-Solutions,2,0.03
Linux-2.6.18(2006-09-19),AXIS,2,0.03
Linux-2.6.18(2006-09-19),Tranzeo,1,0.02
Linux-2.6.18(2006-09-19),EmCraft Systems,1,0.02
Linux-2.6.18(2006-09-19),Real-Time Remedies,1,0.02
Linux-2.6.18(2006-09-19),Reflex Security,1,0.02
Linux-2.6.18(2006-09-19),Protei ltd,1,0.02
Linux-2.6.18(2006-09-19),ESD Electronics,1,0.02
Linux-2.6.18(2006-09-19),INL,1,0.02
Linux-2.6.18(2006-09-19),Vivecode,1,0.02
Linux-2.6.18(2006-09-19),Tresys,1,0.02
Linux-2.6.18(2006-09-19),Wolfson Microelectronics,1,0.02
Linux-2.6.18(2006-09-19),Stratus Technologies,1,0.02
Linux-2.6.18(2006-09-19),GeoTechnologies,1,0.02
Linux-2.6.18(2006-09-19),Connect Tech.,1,0.02
Linux-2.6.18(2006-09-19),ExactCODE,1,0.02
Linux-2.6.18(2006-09-19),vpop.net,1,0.02
Linux-2.6.18(2006-09-19),ROAD,1,0.02
Linux-2.6.18(2006-09-19),Trinnov Audio,1,0.02
Linux-2.6.18(2006-09-19),GREY,1,0.02
Linux-2.6.18(2006-09-19),University of Cambridge,1,0.02
Linux-2.6.18(2006-09-19),XS4ALL Internet bv,1,0.02
Linux-2.6.18(2006-09-19),Unisys,1,0.02
Linux-2.6.18(2006-09-19),Ericsson,1,0.02
Linux-2.6.18(2006-09-19),STMicroelectronics,1,0.02
Linux-2.6.18(2006-09-19),ALT Linux,1,0.02
Linux-2.6.18(2006-09-19),Phoenix,1,0.02
Linux-2.6.18(2006-09-19),Hansen Partnership,1,0.02
Linux-2.6.18(2006-09-19),Shiny Srl,1,0.02
Linux-2.6.18(2006-09-19),Toshiba,1,0.02
Linux-2.6.18(2006-09-19),Motorola,1,0.02
Linux-2.6.18(2006-09-19),maintech Gmbh,1,0.02
Linux-2.6.18(2006-09-19),Raritan,1,0.02
Linux-2.6.18(2006-09-19),LWN,1,0.02
Linux-2.6.18(2006-09-19),caiaq,1,0.02
Linux-2.6.18(2006-09-19),MicronasNIT,1,0.02
Linux-2.6.18(2006-09-19),Sierra Wireless,1,0.02
Linux-2.6.18(2006-09-19),Texas Instruments,1,0.02
Linux-2.6.18(2006-09-19),Siemens,1,0.02
Linux-2.6.18(2006-09-19),CompuLab,1,0.02
Linux-2.6.18(2006-09-19),FC-Group,1,0.02
Linux-2.6.18(2006-09-19),Freebox,1,0.02
Linux-2.6.18(2006-09-19),Soma Networks,1,0.02
Linux-2.6.18(2006-09-19),Guntermann & Drunck GmbH,1,0.02
Linux-2.6.18(2006-09-19),Tungsten Graphics,1,0.02
Linux-2.6.18(2006-09-19),GTCO CalComp,1,0.02
Linux-2.6.18(2006-09-19),Wacom,1,0.02
Linux-2.6.18(2006-09-19),Pardus Linux,1,0.02
Linux-2.6.18(2006-09-19),SiS,1,0.02
Linux-2.6.18(2006-09-19),CISCO,1,0.02
Linux-2.6.17(2006-06-17),Hobbyists,876,15.30
Linux-2.6.17(2006-06-17),Red Hat,691,12.07
Linux-2.6.17(2006-06-17),Novell,651,11.37
Linux-2.6.17(2006-06-17),IBM,387,6.76
Linux-2.6.17(2006-06-17),Unknown,323,5.64
Linux-2.6.17(2006-06-17),Linux Foundation,281,4.91
Linux-2.6.17(2006-06-17),Intel,276,4.82
Linux-2.6.17(2006-06-17),SGI,197,3.44
Linux-2.6.17(2006-06-17),Movial,145,2.53
Linux-2.6.17(2006-06-17),Academics,100,1.75
Linux-2.6.17(2006-06-17),Imagination Technologies,95,1.66
Linux-2.6.17(2006-06-17),Consultants,91,1.59
Linux-2.6.17(2006-06-17),NetApp,88,1.54
Linux-2.6.17(2006-06-17),Fujitsu,80,1.40
Linux-2.6.17(2006-06-17),MontaVista,76,1.33
Linux-2.6.17(2006-06-17),Oracle,74,1.29
Linux-2.6.17(2006-06-17),HP,72,1.26
Linux-2.6.17(2006-06-17),Miracle Linux,70,1.22
Linux-2.6.17(2006-06-17),Mandriva,57,1.00
Linux-2.6.17(2006-06-17),Parallels,57,1.00
Linux-2.6.17(2006-06-17),Astaro,55,0.96
Linux-2.6.17(2006-06-17),Broadcom,53,0.93
Linux-2.6.17(2006-06-17),QLogic,51,0.89
Linux-2.6.17(2006-06-17),Emulex,46,0.80
Linux-2.6.17(2006-06-17),Cisco,46,0.80
Linux-2.6.17(2006-06-17),Mellanox Technologies,44,0.77
Linux-2.6.17(2006-06-17),USAGI,34,0.59
Linux-2.6.17(2006-06-17),Marvell,34,0.59
Linux-2.6.17(2006-06-17),SIMTEC,32,0.56
Linux-2.6.17(2006-06-17),Freescale,31,0.54
Linux-2.6.17(2006-06-17),Toshiba Computer,30,0.52
Linux-2.6.17(2006-06-17),SteelEye,29,0.51
Linux-2.6.17(2006-06-17),OpenedHand,29,0.51
Linux-2.6.17(2006-06-17),Tower Technologies,28,0.49
Linux-2.6.17(2006-06-17),AMD,25,0.44
Linux-2.6.17(2006-06-17),"Rowland Institute, Harvard",25,0.44
Linux-2.6.17(2006-06-17),LSI,19,0.33
Linux-2.6.17(2006-06-17),XMission,16,0.28
Linux-2.6.17(2006-06-17),Selenic Consulting,15,0.26
Linux-2.6.17(2006-06-17),Tuxera,13,0.23
Linux-2.6.17(2006-06-17),NEC,13,0.23
Linux-2.6.17(2006-06-17),Nokia,13,0.23
Linux-2.6.17(2006-06-17),SANPeople,12,0.21
Linux-2.6.17(2006-06-17),Coraid,12,0.21
Linux-2.6.17(2006-06-17),Real-Time Remedies,11,0.19
Linux-2.6.17(2006-06-17),Secret Lab,10,0.17
Linux-2.6.17(2006-06-17),ARM,10,0.17
Linux-2.6.17(2006-06-17),Cosmosbay~Vectis,10,0.17
Linux-2.6.17(2006-06-17),Samsung,10,0.17
Linux-2.6.17(2006-06-17),Renesas Electronics,10,0.17
Linux-2.6.17(2006-06-17),Atomide,10,0.17
Linux-2.6.17(2006-06-17),NVIDIA,8,0.14
Linux-2.6.17(2006-06-17),IPUnity-Glenayre,8,0.14
Linux-2.6.17(2006-06-17),TUSC,7,0.12
Linux-2.6.17(2006-06-17),Wabtec,7,0.12
Linux-2.6.17(2006-06-17),Linutronix,7,0.12
Linux-2.6.17(2006-06-17),Hitachi,7,0.12
Linux-2.6.17(2006-06-17),Voltaire,6,0.10
Linux-2.6.17(2006-06-17),Ericsson,6,0.10
Linux-2.6.17(2006-06-17),Vivecode,6,0.10
Linux-2.6.17(2006-06-17),Symantec,6,0.10
Linux-2.6.17(2006-06-17),Microgate,6,0.10
Linux-2.6.17(2006-06-17),Infor,5,0.09
Linux-2.6.17(2006-06-17),Toshiba,5,0.09
Linux-2.6.17(2006-06-17),Digi International,5,0.09
Linux-2.6.17(2006-06-17),Los Alamos National Laboratory,5,0.09
Linux-2.6.17(2006-06-17),QUALCOMM,5,0.09
Linux-2.6.17(2006-06-17),VA LINUX,5,0.09
Linux-2.6.17(2006-06-17),Tripeaks,5,0.09
Linux-2.6.17(2006-06-17),PiKRON s.r.o,5,0.09
Linux-2.6.17(2006-06-17),Debian,4,0.07
Linux-2.6.17(2006-06-17),EuroTech Inc,4,0.07
Linux-2.6.17(2006-06-17),rPath,4,0.07
Linux-2.6.17(2006-06-17),Concurrent Computer Corporation,4,0.07
Linux-2.6.17(2006-06-17),US National Security Agency,4,0.07
Linux-2.6.17(2006-06-17),Google,4,0.07
Linux-2.6.17(2006-06-17),ALT Linux,4,0.07
Linux-2.6.17(2006-06-17),NameSys,4,0.07
Linux-2.6.17(2006-06-17),Avocent,3,0.05
Linux-2.6.17(2006-06-17),University of Queensland,3,0.05
Linux-2.6.17(2006-06-17),Telargo,3,0.05
Linux-2.6.17(2006-06-17),Wolfson Microelectronics,3,0.05
Linux-2.6.17(2006-06-17),FC-Group,3,0.05
Linux-2.6.17(2006-06-17),DELL,3,0.05
Linux-2.6.17(2006-06-17),NTT,3,0.05
Linux-2.6.17(2006-06-17),MEV Limited,3,0.05
Linux-2.6.17(2006-06-17),Wave Computing,3,0.05
Linux-2.6.17(2006-06-17),VMWare,3,0.05
Linux-2.6.17(2006-06-17),StreetFire Sound Labs,3,0.05
Linux-2.6.17(2006-06-17),Katalix Systems,2,0.03
Linux-2.6.17(2006-06-17),reliablesolutions,2,0.03
Linux-2.6.17(2006-06-17),GNU,2,0.03
Linux-2.6.17(2006-06-17),Stream Vision,2,0.03
Linux-2.6.17(2006-06-17),Nucleus Systems,2,0.03
Linux-2.6.17(2006-06-17),Unisys,2,0.03
Linux-2.6.17(2006-06-17),Winbond Electronics,2,0.03
Linux-2.6.17(2006-06-17),XS4ALL Internet bv,2,0.03
Linux-2.6.17(2006-06-17),CodeSourcery,2,0.03
Linux-2.6.17(2006-06-17),Stream Processors,2,0.03
Linux-2.6.17(2006-06-17),Barco,2,0.03
Linux-2.6.17(2006-06-17),Wacom,2,0.03
Linux-2.6.17(2006-06-17),P.A. Semi,2,0.03
Linux-2.6.17(2006-06-17),Trusted Computer Solutions,2,0.03
Linux-2.6.17(2006-06-17),Pengutronix,2,0.03
Linux-2.6.17(2006-06-17),EXAR,1,0.02
Linux-2.6.17(2006-06-17),SONY,1,0.02
Linux-2.6.17(2006-06-17),Frequentis,1,0.02
Linux-2.6.17(2006-06-17),Apple,1,0.02
Linux-2.6.17(2006-06-17),Sicortex,1,0.02
Linux-2.6.17(2006-06-17),Canonical,1,0.02
Linux-2.6.17(2006-06-17),Motorola,1,0.02
Linux-2.6.17(2006-06-17),Shiny Srl,1,0.02
Linux-2.6.17(2006-06-17),Adaptec,1,0.02
Linux-2.6.17(2006-06-17),CDI.CZ,1,0.02
Linux-2.6.17(2006-06-17),STMicroelectronics,1,0.02
Linux-2.6.17(2006-06-17),Network Solutions,1,0.02
Linux-2.6.17(2006-06-17),LWN,1,0.02
Linux-2.6.17(2006-06-17),Obsidian Research,1,0.02
Linux-2.6.17(2006-06-17),TBDNetworks,1,0.02
Linux-2.6.17(2006-06-17),Digigram SA,1,0.02
Linux-2.6.17(2006-06-17),ACM,1,0.02
Linux-2.6.17(2006-06-17),REA Systems GmbH,1,0.02
Linux-2.6.17(2006-06-17),XIV Information Systems,1,0.02
Linux-2.6.17(2006-06-17),LED Smart Media,1,0.02
Linux-2.6.17(2006-06-17),Beijing Rising Technology Co.,1,0.02
Linux-2.6.17(2006-06-17),CC Computer Consultants,1,0.02
Linux-2.6.17(2006-06-17),Tensilica,1,0.02
Linux-2.6.17(2006-06-17),Sirrix,1,0.02
Linux-2.6.17(2006-06-17),Bosch,1,0.02
Linux-2.6.17(2006-06-17),Stratus Technologies,1,0.02
Linux-2.6.17(2006-06-17),maintech Gmbh,1,0.02
Linux-2.6.17(2006-06-17),Openwall,1,0.02
Linux-2.6.17(2006-06-17),Studio EnneEnne,1,0.02
Linux-2.6.17(2006-06-17),Innovative Systems,1,0.02
Linux-2.6.17(2006-06-17),Cavium,1,0.02
Linux-2.6.17(2006-06-17),vpop.net,1,0.02
Linux-2.6.17(2006-06-17),Shadow Connect,1,0.02
Linux-2.6.16(2006-03-19),Hobbyists,750,13.98
Linux-2.6.16(2006-03-19),Novell,729,13.59
Linux-2.6.16(2006-03-19),Red Hat,584,10.88
Linux-2.6.16(2006-03-19),IBM,527,9.82
Linux-2.6.16(2006-03-19),Unknown,337,6.28
Linux-2.6.16(2006-03-19),Intel,330,6.15
Linux-2.6.16(2006-03-19),Linux Foundation,284,5.29
Linux-2.6.16(2006-03-19),SGI,230,4.29
Linux-2.6.16(2006-03-19),Movial,120,2.24
Linux-2.6.16(2006-03-19),Consultants,120,2.24
Linux-2.6.16(2006-03-19),Academics,92,1.71
Linux-2.6.16(2006-03-19),Imagination Technologies,91,1.70
Linux-2.6.16(2006-03-19),MontaVista,70,1.30
Linux-2.6.16(2006-03-19),Astaro,64,1.19
Linux-2.6.16(2006-03-19),Oracle,62,1.16
Linux-2.6.16(2006-03-19),NetApp,60,1.12
Linux-2.6.16(2006-03-19),Parallels,52,0.97
Linux-2.6.16(2006-03-19),Mellanox Technologies,43,0.80
Linux-2.6.16(2006-03-19),HP,43,0.80
Linux-2.6.16(2006-03-19),Mandriva,43,0.80
Linux-2.6.16(2006-03-19),LSI,41,0.76
Linux-2.6.16(2006-03-19),QLogic,39,0.73
Linux-2.6.16(2006-03-19),Marvell,37,0.69
Linux-2.6.16(2006-03-19),Freescale,35,0.65
Linux-2.6.16(2006-03-19),Renesas Electronics,29,0.54
Linux-2.6.16(2006-03-19),Toshiba Computer,25,0.47
Linux-2.6.16(2006-03-19),Linutronix,25,0.47
Linux-2.6.16(2006-03-19),"Rowland Institute, Harvard",24,0.45
Linux-2.6.16(2006-03-19),Fujitsu,20,0.37
Linux-2.6.16(2006-03-19),Ericsson,19,0.35
Linux-2.6.16(2006-03-19),SteelEye,17,0.32
Linux-2.6.16(2006-03-19),Broadcom,16,0.30
Linux-2.6.16(2006-03-19),Miracle Linux,15,0.28
Linux-2.6.16(2006-03-19),AMD,14,0.26
Linux-2.6.16(2006-03-19),OpenedHand,14,0.26
Linux-2.6.16(2006-03-19),Selenic Consulting,13,0.24
Linux-2.6.16(2006-03-19),Symantec,13,0.24
Linux-2.6.16(2006-03-19),VMWare,13,0.24
Linux-2.6.16(2006-03-19),Emulex,12,0.22
Linux-2.6.16(2006-03-19),Infor,12,0.22
Linux-2.6.16(2006-03-19),Toshiba,12,0.22
Linux-2.6.16(2006-03-19),Shadow Connect,10,0.19
Linux-2.6.16(2006-03-19),Hauppauge,10,0.19
Linux-2.6.16(2006-03-19),Tower Technologies,10,0.19
Linux-2.6.16(2006-03-19),Los Alamos National Laboratory,9,0.17
Linux-2.6.16(2006-03-19),University of Queensland,9,0.17
Linux-2.6.16(2006-03-19),SIMTEC,9,0.17
Linux-2.6.16(2006-03-19),ARM,9,0.17
Linux-2.6.16(2006-03-19),Canonical,8,0.15
Linux-2.6.16(2006-03-19),Microgate,8,0.15
Linux-2.6.16(2006-03-19),Atomide,8,0.15
Linux-2.6.16(2006-03-19),Adaptec,7,0.13
Linux-2.6.16(2006-03-19),Cosmosbay~Vectis,7,0.13
Linux-2.6.16(2006-03-19),USAGI,7,0.13
Linux-2.6.16(2006-03-19),Debian,7,0.13
Linux-2.6.16(2006-03-19),XMission,7,0.13
Linux-2.6.16(2006-03-19),SANPeople,7,0.13
Linux-2.6.16(2006-03-19),Cisco,7,0.13
Linux-2.6.16(2006-03-19),US National Security Agency,7,0.13
Linux-2.6.16(2006-03-19),Avocent,6,0.11
Linux-2.6.16(2006-03-19),VA LINUX,6,0.11
Linux-2.6.16(2006-03-19),Embedded Alley Solutions,5,0.09
Linux-2.6.16(2006-03-19),Artec Design,5,0.09
Linux-2.6.16(2006-03-19),EuroTech Inc,5,0.09
Linux-2.6.16(2006-03-19),Tuxera,4,0.07
Linux-2.6.16(2006-03-19),Unisys,4,0.07
Linux-2.6.16(2006-03-19),DELL,4,0.07
Linux-2.6.16(2006-03-19),P.A. Semi,4,0.07
Linux-2.6.16(2006-03-19),NEC,4,0.07
Linux-2.6.16(2006-03-19),MEV Limited,3,0.06
Linux-2.6.16(2006-03-19),NameSys,3,0.06
Linux-2.6.16(2006-03-19),Stream Processors,3,0.06
Linux-2.6.16(2006-03-19),Telargo,3,0.06
Linux-2.6.16(2006-03-19),Bull SAS,3,0.06
Linux-2.6.16(2006-03-19),NTT,3,0.06
Linux-2.6.16(2006-03-19),Tripeaks,3,0.06
Linux-2.6.16(2006-03-19),EXAR,2,0.04
Linux-2.6.16(2006-03-19),Apple,2,0.04
Linux-2.6.16(2006-03-19),Barco,2,0.04
Linux-2.6.16(2006-03-19),SYSGO,2,0.04
Linux-2.6.16(2006-03-19),Redpill Linpro AS,2,0.04
Linux-2.6.16(2006-03-19),xandrOS,2,0.04
Linux-2.6.16(2006-03-19),FC-Group,2,0.04
Linux-2.6.16(2006-03-19),NVIDIA,2,0.04
Linux-2.6.16(2006-03-19),Macq Electronique,2,0.04
Linux-2.6.16(2006-03-19),Wave Computing,2,0.04
Linux-2.6.16(2006-03-19),SONY,2,0.04
Linux-2.6.16(2006-03-19),Concurrent Computer Corporation,2,0.04
Linux-2.6.16(2006-03-19),Stratus Technologies,2,0.04
Linux-2.6.16(2006-03-19),Samsung,2,0.04
Linux-2.6.16(2006-03-19),Google,2,0.04
Linux-2.6.16(2006-03-19),ACM,2,0.04
Linux-2.6.16(2006-03-19),Rogers,1,0.02
Linux-2.6.16(2006-03-19),Siemens,1,0.02
Linux-2.6.16(2006-03-19),Realtek,1,0.02
Linux-2.6.16(2006-03-19),Digigram SA,1,0.02
Linux-2.6.16(2006-03-19),Connect Tech.,1,0.02
Linux-2.6.16(2006-03-19),Nucleus Systems,1,0.02
Linux-2.6.16(2006-03-19),Pengutronix,1,0.02
Linux-2.6.16(2006-03-19),Winbond Electronics,1,0.02
Linux-2.6.16(2006-03-19),Plan B Disaster Recovery,1,0.02
Linux-2.6.16(2006-03-19),EMC,1,0.02
Linux-2.6.16(2006-03-19),PiKRON s.r.o,1,0.02
Linux-2.6.16(2006-03-19),rPath,1,0.02
Linux-2.6.16(2006-03-19),ALT Linux,1,0.02
Linux-2.6.16(2006-03-19),Freebox,1,0.02
Linux-2.6.16(2006-03-19),Wabtec,1,0.02
Linux-2.6.16(2006-03-19),Anevia,1,0.02
Linux-2.6.16(2006-03-19),vpop.net,1,0.02
Linux-2.6.16(2006-03-19),Intec Automation Inc.,1,0.02
Linux-2.6.16(2006-03-19),LWN,1,0.02
Linux-2.6.16(2006-03-19),Phoenix,1,0.02
Linux-2.6.16(2006-03-19),Tungsten Graphics,1,0.02
Linux-2.6.16(2006-03-19),ExactCODE,1,0.02
Linux-2.6.16(2006-03-19),Bluecherry,1,0.02
Linux-2.6.16(2006-03-19),GNU,1,0.02
Linux-2.6.16(2006-03-19),Sagem Defense S̩curit̩,1,0.02
Linux-2.6.16(2006-03-19),Shiny Srl,1,0.02
Linux-2.6.16(2006-03-19),Real-Time Remedies,1,0.02
Linux-2.6.16(2006-03-19),MSC Vertriebs GmbH,1,0.02
Linux-2.6.16(2006-03-19),Linux Networx,1,0.02
Linux-2.6.16(2006-03-19),inGate,1,0.02
Linux-2.6.16(2006-03-19),Timesys,1,0.02
Linux-2.6.16(2006-03-19),CodeSourcery,1,0.02
Linux-2.6.16(2006-03-19),Nokia,1,0.02
Linux-2.6.16(2006-03-19),6WIND,1,0.02
Linux-2.6.16(2006-03-19),Basler Vision Technologies,1,0.02
Linux-2.6.16(2006-03-19),Sirrix,1,0.02
Linux-2.6.16(2006-03-19),StreetFire Sound Labs,1,0.02
Linux-2.6.16(2006-03-19),ROAD,1,0.02
Linux-2.6.16(2006-03-19),Wolfson Microelectronics,1,0.02
Linux-2.6.16(2006-03-19),U.S. Naval Research Laboratory,1,0.02
Linux-2.6.16(2006-03-19),Starent Networks,1,0.02
Linux-2.6.16(2006-03-19),LIOS Technology,1,0.02
Linux-2.6.16(2006-03-19),Chelsio,1,0.02
Linux-2.6.15(2006-01-02),IBM,764,15.41
Linux-2.6.15(2006-01-02),Hobbyists,686,13.83
Linux-2.6.15(2006-01-02),Red Hat,417,8.41
Linux-2.6.15(2006-01-02),Novell,395,7.97
Linux-2.6.15(2006-01-02),Unknown,338,6.82
Linux-2.6.15(2006-01-02),Imagination Technologies,291,5.87
Linux-2.6.15(2006-01-02),Intel,288,5.81
Linux-2.6.15(2006-01-02),Consultants,154,3.11
Linux-2.6.15(2006-01-02),Linux Foundation,147,2.96
Linux-2.6.15(2006-01-02),SGI,134,2.70
Linux-2.6.15(2006-01-02),Academics,129,2.60
Linux-2.6.15(2006-01-02),MontaVista,115,2.32
Linux-2.6.15(2006-01-02),NetApp,85,1.71
Linux-2.6.15(2006-01-02),Symantec,78,1.57
Linux-2.6.15(2006-01-02),Movial,73,1.47
Linux-2.6.15(2006-01-02),Cisco,65,1.31
Linux-2.6.15(2006-01-02),HP,59,1.19
Linux-2.6.15(2006-01-02),Freescale,55,1.11
Linux-2.6.15(2006-01-02),Embedded Alley Solutions,45,0.91
Linux-2.6.15(2006-01-02),Oracle,37,0.75
Linux-2.6.15(2006-01-02),SIMTEC,34,0.69
Linux-2.6.15(2006-01-02),"Rowland Institute, Harvard",31,0.63
Linux-2.6.15(2006-01-02),Broadcom,29,0.58
Linux-2.6.15(2006-01-02),SteelEye,27,0.54
Linux-2.6.15(2006-01-02),Linutronix,22,0.44
Linux-2.6.15(2006-01-02),Mellanox Technologies,19,0.38
Linux-2.6.15(2006-01-02),OpenedHand,19,0.38
Linux-2.6.15(2006-01-02),Tuxera,18,0.36
Linux-2.6.15(2006-01-02),Marvell,17,0.34
Linux-2.6.15(2006-01-02),USAGI,17,0.34
Linux-2.6.15(2006-01-02),Samsung,17,0.34
Linux-2.6.15(2006-01-02),AMD,17,0.34
Linux-2.6.15(2006-01-02),Emulex,16,0.32
Linux-2.6.15(2006-01-02),Astaro,15,0.30
Linux-2.6.15(2006-01-02),Avocent,15,0.30
Linux-2.6.15(2006-01-02),Renesas Electronics,15,0.30
Linux-2.6.15(2006-01-02),Parallels,14,0.28
Linux-2.6.15(2006-01-02),QLogic,14,0.28
Linux-2.6.15(2006-01-02),Toshiba,12,0.24
Linux-2.6.15(2006-01-02),Mandriva,10,0.20
Linux-2.6.15(2006-01-02),Texas Instruments,9,0.18
Linux-2.6.15(2006-01-02),NVIDIA,7,0.14
Linux-2.6.15(2006-01-02),Stream Processors,7,0.14
Linux-2.6.15(2006-01-02),Adaptec,7,0.14
Linux-2.6.15(2006-01-02),Toshiba Computer,7,0.14
Linux-2.6.15(2006-01-02),P.A. Semi,7,0.14
Linux-2.6.15(2006-01-02),Real-Time Remedies,6,0.12
Linux-2.6.15(2006-01-02),Miracle Linux,6,0.12
Linux-2.6.15(2006-01-02),VMWare,6,0.12
Linux-2.6.15(2006-01-02),XMission,6,0.12
Linux-2.6.15(2006-01-02),Atomide,6,0.12
Linux-2.6.15(2006-01-02),EMC,5,0.10
Linux-2.6.15(2006-01-02),EXAR,5,0.10
Linux-2.6.15(2006-01-02),Fujitsu,5,0.10
Linux-2.6.15(2006-01-02),DELL,5,0.10
Linux-2.6.15(2006-01-02),QUALCOMM,4,0.08
Linux-2.6.15(2006-01-02),EuroTech Inc,4,0.08
Linux-2.6.15(2006-01-02),CodeSourcery,4,0.08
Linux-2.6.15(2006-01-02),Infor,4,0.08
Linux-2.6.15(2006-01-02),Cosmosbay~Vectis,4,0.08
Linux-2.6.15(2006-01-02),NameSys,4,0.08
Linux-2.6.15(2006-01-02),Canonical,4,0.08
Linux-2.6.15(2006-01-02),Hauppauge,4,0.08
Linux-2.6.15(2006-01-02),Google,3,0.06
Linux-2.6.15(2006-01-02),Tower Technologies,3,0.06
Linux-2.6.15(2006-01-02),SYSGO,3,0.06
Linux-2.6.15(2006-01-02),Rockwell Collins,3,0.06
Linux-2.6.15(2006-01-02),ACM,3,0.06
Linux-2.6.15(2006-01-02),VA LINUX,3,0.06
Linux-2.6.15(2006-01-02),Debian,3,0.06
Linux-2.6.15(2006-01-02),FC-Group,3,0.06
Linux-2.6.15(2006-01-02),Rogers,3,0.06
Linux-2.6.15(2006-01-02),US National Security Agency,3,0.06
Linux-2.6.15(2006-01-02),Varma,3,0.06
Linux-2.6.15(2006-01-02),BalaBit,3,0.06
Linux-2.6.15(2006-01-02),Coraid,2,0.04
Linux-2.6.15(2006-01-02),Macq Electronique,2,0.04
Linux-2.6.15(2006-01-02),IPUnity-Glenayre,2,0.04
Linux-2.6.15(2006-01-02),Unisys,2,0.04
Linux-2.6.15(2006-01-02),UHU-Linux,2,0.04
Linux-2.6.15(2006-01-02),CINVESTAV,2,0.04
Linux-2.6.15(2006-01-02),Winbond Electronics,2,0.04
Linux-2.6.15(2006-01-02),Stream Vision,2,0.04
Linux-2.6.15(2006-01-02),RTD Embedded Tech.,2,0.04
Linux-2.6.15(2006-01-02),GNU,2,0.04
Linux-2.6.15(2006-01-02),Wacom,2,0.04
Linux-2.6.15(2006-01-02),NEC,2,0.04
Linux-2.6.15(2006-01-02),U.S. Naval Research Laboratory,2,0.04
Linux-2.6.15(2006-01-02),LSI,2,0.04
Linux-2.6.15(2006-01-02),vpop.net,1,0.02
Linux-2.6.15(2006-01-02),Nucleus Systems,1,0.02
Linux-2.6.15(2006-01-02),Nokia,1,0.02
Linux-2.6.15(2006-01-02),Phoenix,1,0.02
Linux-2.6.15(2006-01-02),TBDNetworks,1,0.02
Linux-2.6.15(2006-01-02),Selenic Consulting,1,0.02
Linux-2.6.15(2006-01-02),Sirrix,1,0.02
Linux-2.6.15(2006-01-02),ARM,1,0.02
Linux-2.6.15(2006-01-02),Motorola,1,0.02
Linux-2.6.15(2006-01-02),Semihalf Embedded Systems,1,0.02
Linux-2.6.15(2006-01-02),Applied Micro,1,0.02
Linux-2.6.15(2006-01-02),Cologne Chip,1,0.02
Linux-2.6.15(2006-01-02),Total Knowledge,1,0.02
Linux-2.6.15(2006-01-02),ROAD,1,0.02
Linux-2.6.15(2006-01-02),Katalix Systems,1,0.02
Linux-2.6.15(2006-01-02),Tungsten Graphics,1,0.02
Linux-2.6.15(2006-01-02),XS4ALL Internet bv,1,0.02
Linux-2.6.15(2006-01-02),Wolfson Microelectronics,1,0.02
Linux-2.6.15(2006-01-02),Microgate,1,0.02
Linux-2.6.15(2006-01-02),Bull SAS,1,0.02
Linux-2.6.15(2006-01-02),Tripeaks,1,0.02
